producer_id,season,reporting_month,state,county,usda_farm_resource_region,usda_region_code,fsa_state_office,fsa_county_office,farm_latitude,farm_longitude,producer_type,farm_size_acres,primary_crop,secondary_crop,insured_acres,irrigated_flag,historical_program_participation_flag,underserved_producer_flag,new_producer_flag,historical_yield_value,historical_yield_unit,three_year_avg_yield,yield_volatility_index,last_season_loss_flag,crop_diversity_score,seasonal_rainfall_inches,rainfall_deviation_pct,avg_temperature_f,heat_stress_days,drought_index,flood_risk_index,storm_exposure_flag,soil_type,soil_ph,soil_moisture_index,soil_organic_matter_pct,erosion_risk_index,land_productivity_index,ndvi,ndvi_missing_flag,ndvi_change,crop_health_index,satellite_stress_flag,pest_pressure_flag,disease_pressure_flag,seed_delivery_delay_days,fertilizer_delivery_delay_days,distance_to_input_depot_miles,extension_visit_count,last_extension_visit_days_ago,planting_delay_days,input_credit_amount_usd,repayment_rate,prior_default_flag,loan_distress_flag,current_balance_usd,days_past_due,financial_stress_index,low_input_flag,delayed_planting_flag,drought_stress_flag,crop_health_stress_flag,repayment_stress_flag,logistics_stress_flag,support_gap_flag,priority_signal_count,yield_risk_score,repayment_risk_score,intervention_urgency_score,yield_risk_band,repayment_risk_band,intervention_urgency_band,intervention_priority_tier,recommended_action,approval_required,explanation_summary,action_rationale
US000040,2024-25,2024-11,OH,Franklin,Heartland,R01,OH FSA State Office,Franklin County FSA Office,40.6366,-82.8969,corporation,81.8,corn,hay,76.3,1,1,1,0,190.48,bu/acre,193.91,0.4,0,0.81,28.9,-12.2,74.0,4,0.564,0.36,0,loam,6.06,0.545,3.11,0.129,0.544,0.626,0,-0.06,0.67,0,0,0,2,9,22.0,3,3,16,3229.58,0.931,0,0,3057.25,0,0.038,1,1,0,0,0,1,0,3,0.581,0.344,0.361,medium,medium,medium,active_monitoring,targeted_input_topup,1,Main drivers: delayed planting; low input access; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US000041,2024-25,2025-02,OH,Wayne,Heartland,R01,OH FSA State Office,Wayne County FSA Office,40.5963,-82.2551,cooperative,126.7,soybeans,corn,103.0,0,1,0,1,45.16,bu/acre,46.72,0.315,0,0.38,25.5,-2.0,64.4,7,0.277,0.185,0,organic,5.89,0.458,1.42,0.281,0.527,0.812,0,0.08,0.787,0,0,0,5,4,13.6,3,30,3,5880.0,0.33,1,1,2288.99,68,0.645,0,0,0,0,1,0,0,1,0.295,0.683,0.347,low,high,medium,active_monitoring,repayment_followup,0,Main drivers: repayment stress.,"Repayment stress is elevated due to weak repayment performance, prior default exposure, overdue balances, or financial distress."
US000042,2024-25,2024-12,OH,Wood,Heartland,R01,OH FSA State Office,Wood County FSA Office,38.8639,-82.8193,individual,573.6,soybeans,wheat,522.9,1,1,0,0,52.99,bu/acre,53.33,0.304,1,0.46,39.1,-7.5,68.8,4,0.471,0.045,0,silt loam,6.29,0.487,2.36,0.216,0.829,0.653,0,0.02,0.68,0,0,0,2,0,41.3,2,35,8,29841.0,0.763,0,0,21862.07,15,0.156,0,0,0,0,0,0,0,0,0.3,0.286,0.233,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000043,2024-25,2024-12,IN,Vigo,Heartland,R01,IN FSA State Office,Vigo County FSA Office,41.1074,-86.244,corporation,227.3,soybeans,hog_feed,148.6,0,1,0,0,40.27,bu/acre,41.91,0.262,1,0.58,25.6,-5.8,67.7,6,0.326,0.284,0,organic,6.08,0.559,4.73,0.364,0.596,0.826,0,0.05,0.812,0,0,0,1,2,29.1,3,7,10,8616.87,0.713,0,0,7507.6,34,0.207,0,0,0,0,1,0,0,1,0.301,0.233,0.214,low,low,low,routine_monitoring,monitor_only,0,Main drivers: repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000044,2024-25,2025-03,MO,Buchanan,Heartland,R01,MO FSA State Office,Buchanan County FSA Office,38.484,-92.5427,cooperative,112.4,soybeans,hog_feed,61.9,0,1,0,0,43.85,bu/acre,45.39,0.215,1,0.59,30.5,8.6,61.8,2,0.284,0.274,0,clay,6.51,0.565,4.33,0.393,0.504,0.685,0,-0.02,0.714,0,0,0,5,7,21.6,3,8,6,5392.93,0.879,0,0,4652.22,6,0.076,0,0,0,0,0,0,0,0,0.32,0.276,0.223,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000045,2024-25,2025-02,IN,Elkhart,Heartland,R01,IN FSA State Office,Elkhart County FSA Office,39.9029,-86.1145,individual,176.0,corn,hog_feed,164.4,0,0,0,0,189.3,bu/acre,195.14,0.233,0,0.53,36.3,15.2,65.6,0,0.249,0.199,0,sandy loam,6.73,0.562,3.37,0.491,0.63,0.727,0,0.1,0.743,1,0,0,0,3,42.9,0,66,9,7499.48,0.749,0,0,7140.24,12,0.156,0,0,0,1,0,0,1,2,0.435,0.289,0.461,medium,low,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: crop health stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US000046,2024-25,2024-12,OH,Licking,Heartland,R01,OH FSA State Office,Licking County FSA Office,40.0842,-82.5174,family_farm,178.4,corn,hay,151.1,0,1,0,0,144.58,bu/acre,159.01,0.441,0,0.56,25.0,1.9,71.3,0,0.423,0.094,0,organic,5.74,0.591,1.89,0.156,0.712,0.592,0,-0.07,0.583,0,0,1,4,6,44.6,3,18,4,10003.03,0.781,0,0,3943.71,0,0.121,0,0,0,1,0,0,0,1,0.422,0.267,0.218,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000047,2024-25,2024-11,IN,Hamilton,Heartland,R01,IN FSA State Office,Hamilton County FSA Office,39.6823,-85.9408,individual,153.1,corn,,87.9,1,1,0,0,171.21,bu/acre,171.18,0.405,0,0.54,34.1,5.4,70.4,2,0.415,0.075,0,organic,7.01,0.563,2.79,0.311,0.524,0.611,0,-0.1,0.662,0,0,0,7,4,25.5,1,40,14,5469.72,0.741,0,0,3788.02,29,0.184,0,1,0,1,0,0,0,2,0.372,0.298,0.212,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000048,2024-25,2025-02,IN,Tippecanoe,Heartland,R01,IN FSA State Office,Tippecanoe County FSA Office,38.9847,-85.9422,individual,442.7,corn,hog_feed,360.1,1,1,0,0,161.42,bu/acre,162.81,0.222,1,0.48,29.2,9.4,68.3,20,0.488,0.339,0,clay,5.94,0.789,2.94,0.247,0.575,0.723,0,0.15,0.774,0,0,0,0,3,27.4,1,8,8,13260.1,0.827,0,0,13654.79,13,0.116,1,0,0,0,0,0,0,1,0.405,0.226,0.297,medium,low,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US000049,2024-25,2025-03,IN,Allen,Heartland,R01,IN FSA State Office,Allen County FSA Office,39.9575,-86.4121,family_farm,280.4,corn,,213.3,0,0,0,0,154.44,bu/acre,170.83,0.284,1,0.47,31.2,-11.0,66.3,6,0.383,0.308,0,sandy clay,5.57,0.331,1.67,0.271,0.592,0.487,0,-0.27,0.461,1,1,0,5,4,14.6,1,34,4,12249.96,0.808,0,0,9956.04,10,0.122,0,0,0,1,0,0,0,1,0.419,0.288,0.214,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000050,2024-25,2025-02,IA,Linn,Heartland,R01,IA FSA State Office,Linn County FSA Office,42.0094,-93.0042,individual,210.9,corn,soybeans,142.0,1,1,1,0,186.85,bu/acre,194.64,0.457,0,0.66,35.2,1.4,68.3,4,0.333,0.041,0,sandy clay,5.36,0.545,3.18,0.433,0.766,0.656,0,0.08,0.611,0,1,0,8,1,41.8,2,41,10,5653.58,0.694,0,0,4042.4,0,0.169,1,0,0,1,0,1,0,3,0.403,0.403,0.256,medium,medium,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress; low input access; logistics stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000051,2024-25,2025-03,IA,Polk,Heartland,R01,IA FSA State Office,Polk County FSA Office,41.3928,-94.1751,family_farm,137.1,corn,hay,67.6,1,1,1,0,175.3,bu/acre,176.89,0.22,1,0.33,30.3,-3.9,63.0,0,0.491,0.181,0,sandy clay,7.1,0.761,2.68,0.415,0.638,0.736,0,0.19,0.779,0,0,0,2,0,22.7,1,36,9,6497.96,0.833,0,0,5881.74,0,0.093,0,0,0,0,0,0,0,0,0.341,0.275,0.249,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000052,2024-25,2025-01,MO,Greene,Heartland,R01,MO FSA State Office,Greene County FSA Office,38.6252,-92.6534,cooperative,402.6,corn,,336.9,0,1,0,0,153.33,bu/acre,167.77,0.232,0,0.47,24.2,-12.5,68.3,0,0.384,0.135,0,organic,5.39,0.49,5.2,0.241,0.596,0.472,0,-0.16,0.484,0,0,1,2,0,31.6,5,3,9,15437.76,0.849,0,0,14175.55,9,0.099,0,0,0,1,0,0,0,1,0.421,0.236,0.252,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000053,2024-25,2025-01,MO,Jasper,Heartland,R01,MO FSA State Office,Jasper County FSA Office,38.0786,-92.0521,family_farm,113.1,corn,,76.2,0,0,1,0,142.19,bu/acre,158.02,0.472,0,0.5,31.3,-31.0,74.5,28,0.835,0.362,0,loam,6.29,0.416,4.0,0.161,0.621,0.434,0,-0.23,0.517,0,0,0,1,1,18.6,0,66,8,6058.33,0.52,1,0,3679.18,60,0.53,0,0,1,1,1,0,1,4,0.564,0.658,0.625,medium,medium,medium,priority_deployment,drought_advisory,0,Main drivers: drought stress; crop health stress; repayment stress; limited support coverage.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US000054,2024-25,2025-03,MO,Greene,Heartland,R01,MO FSA State Office,Greene County FSA Office,38.1165,-92.3517,family_farm,106.4,hay,,84.1,0,1,0,0,3.35,tons/acre,3.62,0.306,1,0.42,29.9,-21.7,70.4,0,0.618,0.216,0,clay,7.2,0.469,2.94,0.508,0.558,0.66,0,0.08,0.682,0,0,0,3,6,23.8,1,52,10,4812.62,0.546,0,0,3898.9,46,0.315,0,0,1,0,1,0,0,2,0.437,0.351,0.299,medium,medium,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; repayment stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US000055,2024-25,2025-02,IA,Polk,Heartland,R01,IA FSA State Office,Polk County FSA Office,41.6755,-93.3676,individual,88.4,corn,hog_feed,55.0,0,0,0,0,148.89,bu/acre,171.25,0.367,0,0.67,34.3,8.1,66.9,12,0.338,0.33,1,sandy clay,5.39,0.516,3.4,0.214,0.785,0.387,0,-0.24,0.349,1,1,1,6,1,15.1,0,72,2,3253.78,0.776,0,0,1629.81,26,0.16,0,0,0,1,0,0,1,2,0.389,0.425,0.432,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000056,2024-25,2024-11,IN,Hamilton,Heartland,R01,IN FSA State Office,Hamilton County FSA Office,40.0327,-86.7079,family_farm,37.1,soybeans,hog_feed,24.5,1,1,1,0,52.9,bu/acre,53.01,0.203,1,0.62,29.3,15.1,73.1,15,0.433,0.475,1,clay,6.74,0.702,2.97,0.636,0.652,0.605,0,0.07,0.679,1,0,0,2,4,21.2,3,52,13,2000.0,0.789,0,0,1445.62,1,0.118,0,1,0,1,0,0,0,2,0.501,0.171,0.308,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000057,2024-25,2024-10,MO,Cole,Heartland,R01,MO FSA State Office,Cole County FSA Office,37.9053,-91.3501,cooperative,100.9,corn,soybeans,76.2,0,1,0,0,165.13,bu/acre,172.29,0.126,1,0.69,33.5,-5.9,69.3,13,0.346,0.278,1,loam,6.27,0.418,0.8,0.26,0.652,0.646,0,-0.03,0.665,0,0,0,0,7,38.7,2,45,7,4734.46,0.882,0,0,3104.38,0,0.066,0,0,0,0,0,0,0,0,0.27,0.135,0.196,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000058,2024-25,2025-01,OH,Licking,Heartland,R01,OH FSA State Office,Licking County FSA Office,39.1633,-83.4554,individual,140.1,wheat,,120.9,0,1,0,0,62.26,bu/acre,67.7,0.317,1,0.23,29.0,-10.9,70.6,3,0.67,0.14,0,sandy loam,6.29,0.394,2.5,0.118,0.717,0.596,0,-0.0,0.626,0,0,0,0,9,10.4,2,48,15,6198.09,0.412,1,1,2922.09,60,0.589,1,1,1,0,1,1,0,5,0.574,0.777,0.583,medium,high,medium,active_monitoring,repayment_followup,0,Main drivers: drought stress; delayed planting; low input access; repayment stress; logistics stress.,"Repayment stress is elevated due to weak repayment performance, prior default exposure, overdue balances, or financial distress."
US000059,2024-25,2025-03,IA,Story,Heartland,R01,IA FSA State Office,Story County FSA Office,41.905,-93.7502,family_farm,161.2,soybeans,,130.7,0,0,0,0,52.36,bu/acre,56.66,0.393,1,0.49,37.6,-28.5,71.0,19,0.632,0.102,0,organic,5.12,0.512,4.92,0.092,0.655,0.626,0,-0.01,0.665,0,0,0,2,6,55.1,0,43,16,9148.56,0.686,0,0,5455.83,7,0.184,0,1,1,0,0,0,1,3,0.475,0.367,0.449,medium,medium,medium,active_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; limited support coverage.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US000060,2024-25,2024-10,OH,Darke,Heartland,R01,OH FSA State Office,Darke County FSA Office,39.9522,-83.5589,individual,246.0,corn,,122.5,0,1,0,0,192.94,bu/acre,201.32,0.188,1,0.49,33.9,-3.8,66.4,2,0.347,0.113,0,organic,5.26,0.357,3.32,0.561,0.771,0.669,0,0.17,0.672,0,0,0,7,1,17.3,1,25,1,11150.14,0.851,0,0,5080.03,8,0.094,0,0,0,0,0,0,0,0,0.475,0.188,0.262,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000061,2024-25,2025-03,IA,Linn,Heartland,R01,IA FSA State Office,Linn County FSA Office,42.3896,-93.7034,individual,453.6,soybeans,hay,330.1,0,1,0,0,39.65,bu/acre,43.68,0.25,0,0.65,27.8,-6.3,67.5,0,0.435,0.021,0,sandy loam,6.41,0.573,4.24,0.142,0.521,0.497,0,-0.17,0.514,0,0,1,4,7,19.4,0,11,10,18201.93,0.677,0,0,11296.03,23,0.212,0,0,0,1,0,0,1,2,0.352,0.398,0.46,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000062,2024-25,2024-12,MO,Greene,Heartland,R01,MO FSA State Office,Greene County FSA Office,37.6371,-92.9743,family_farm,393.9,corn,hay,325.2,1,1,0,0,181.03,bu/acre,183.53,0.484,0,0.52,24.6,-7.6,62.8,12,0.53,0.071,0,clay,6.45,0.484,2.35,0.3,0.663,0.713,0,0.2,0.722,0,0,0,6,2,22.2,2,35,14,21646.9,0.778,0,0,13992.22,14,0.144,0,1,0,0,0,0,0,1,0.452,0.315,0.32,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000063,2024-25,2024-11,IN,Elkhart,Heartland,R01,IN FSA State Office,Elkhart County FSA Office,39.2504,-87.1555,individual,360.6,hog_feed,soybeans,191.9,0,1,0,0,170.3,bu/acre,177.74,0.218,0,0.7,35.2,5.6,71.3,9,0.016,0.12,0,organic,5.97,0.623,3.8,0.113,0.656,0.817,0,0.18,0.745,0,0,1,3,5,31.7,1,69,1,12577.39,0.927,0,0,5830.54,14,0.061,1,0,0,1,0,0,0,2,0.478,0.217,0.27,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress; low input access.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000064,2024-25,2025-02,MO,Greene,Heartland,R01,MO FSA State Office,Greene County FSA Office,37.9988,-93.2713,individual,408.4,corn,,315.9,0,0,0,0,191.8,bu/acre,196.59,0.252,0,0.29,21.7,12.6,62.0,2,0.203,0.187,0,silt loam,6.16,0.527,3.59,0.172,0.824,0.81,0,0.22,0.796,0,0,0,3,3,20.4,1,3,1,18694.4,1.0,0,0,16725.63,0,0.003,0,0,0,0,0,0,0,0,0.165,0.098,0.053,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000065,2024-25,2025-03,OH,Wood,Heartland,R01,OH FSA State Office,Wood County FSA Office,39.4263,-82.8896,family_farm,335.8,corn,hay,249.8,0,1,0,0,156.28,bu/acre,162.39,0.449,0,0.64,22.9,-0.9,73.9,11,0.313,0.1,0,clay,7.05,0.625,1.68,0.312,0.683,0.599,0,-0.05,0.663,1,0,0,7,6,15.0,0,85,1,16837.87,0.893,0,0,11210.48,6,0.07,0,0,0,1,0,0,1,2,0.329,0.35,0.404,low,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: crop health stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US000066,2024-25,2024-10,IA,Pottawattamie,Heartland,R01,IA FSA State Office,Pottawattamie County FSA Office,42.1127,-93.7587,individual,166.4,corn,,77.4,0,0,0,0,138.16,bu/acre,157.59,0.371,0,0.44,34.5,-7.2,65.8,0,0.611,0.284,0,clay,6.56,0.447,2.39,0.093,0.614,0.453,0,-0.2,0.454,0,1,0,4,6,29.1,0,64,16,8621.75,0.682,0,0,6731.38,42,0.236,0,1,1,1,1,0,1,5,0.596,0.412,0.587,medium,medium,medium,active_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; crop health stress; repayment stress; limited support coverage.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US000067,2024-25,2024-11,IA,Linn,Heartland,R01,IA FSA State Office,Linn County FSA Office,42.4052,-93.6887,individual,372.2,hog_feed,,320.6,0,1,1,0,165.72,bu/acre,173.79,0.135,0,0.55,33.5,23.7,66.1,3,0.387,0.058,0,sandy clay,6.14,0.333,2.48,0.336,0.823,0.569,0,-0.02,0.598,0,0,0,5,1,30.0,1,42,3,12591.25,0.597,1,0,6539.35,26,0.44,1,0,0,0,1,0,0,2,0.341,0.487,0.306,medium,medium,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US000068,2024-25,2025-02,OH,Franklin,Heartland,R01,OH FSA State Office,Franklin County FSA Office,39.7272,-83.7544,individual,287.1,corn,,277.5,1,1,0,0,154.17,bu/acre,156.27,0.226,1,0.43,30.0,10.8,70.1,0,0.112,0.127,0,sandy clay,6.19,0.799,2.11,0.279,0.54,0.65,0,-0.12,0.645,1,1,0,3,6,16.3,1,32,0,14641.7,0.865,0,0,8784.52,2,0.079,0,0,0,1,0,0,0,1,0.395,0.207,0.273,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000069,2024-25,2025-02,IL,McLean,Heartland,R01,IL FSA State Office,McLean County FSA Office,40.6709,-90.8315,family_farm,367.2,corn,hog_feed,199.3,0,0,0,0,148.01,bu/acre,164.86,0.15,0,0.54,35.8,-2.0,69.4,0,0.435,0.19,0,clay,6.22,0.423,3.49,0.116,0.622,0.32,0,-0.33,0.358,0,1,0,3,2,58.4,1,60,14,17008.78,0.53,1,0,6452.01,54,0.516,0,1,0,1,1,0,0,3,0.596,0.676,0.484,medium,high,medium,active_monitoring,repayment_followup,0,Main drivers: delayed planting; crop health stress; repayment stress.,"Repayment stress is elevated due to weak repayment performance, prior default exposure, overdue balances, or financial distress."
US000070,2024-25,2025-03,MO,Buchanan,Heartland,R01,MO FSA State Office,Buchanan County FSA Office,38.4549,-91.7836,individual,160.8,corn,,102.8,0,0,0,0,181.71,bu/acre,192.46,0.41,1,0.5,26.2,-5.3,70.0,15,0.466,0.203,1,sandy loam,6.24,0.631,2.13,0.237,0.628,0.784,0,0.18,0.794,0,0,0,6,7,24.9,0,94,12,8310.69,0.57,0,0,6934.84,31,0.282,0,1,0,0,1,0,1,3,0.479,0.521,0.503,medium,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; repayment stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US000071,2024-25,2025-03,MO,Cole,Heartland,R01,MO FSA State Office,Cole County FSA Office,38.7049,-93.1028,family_farm,451.3,corn,,333.6,0,1,1,0,172.51,bu/acre,182.36,0.295,0,0.29,33.8,-7.3,74.6,5,0.45,0.181,0,sandy clay,6.5,0.593,2.17,0.466,0.762,0.555,0,-0.01,0.627,0,0,0,2,0,28.2,1,58,4,27165.03,0.839,0,0,21199.48,23,0.125,0,0,0,0,0,0,0,0,0.335,0.236,0.234,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000072,2024-25,2025-02,IA,Polk,Heartland,R01,IA FSA State Office,Polk County FSA Office,41.4122,-94.1265,individual,267.3,soybeans,,124.7,0,0,0,0,48.23,bu/acre,50.55,0.386,0,0.41,24.8,3.6,71.8,0,0.382,0.031,0,clay,6.54,0.457,2.19,0.055,0.709,0.649,0,0.04,0.673,0,0,0,5,4,23.1,4,28,5,12363.6,0.909,0,0,12538.87,0,0.053,0,0,0,0,0,0,0,0,0.265,0.148,0.189,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000073,2024-25,2024-11,IA,Black Hawk,Heartland,R01,IA FSA State Office,Black Hawk County FSA Office,41.094,-93.0516,individual,83.0,corn,soybeans,45.5,1,1,0,0,159.38,bu/acre,159.85,0.285,0,0.72,33.8,14.0,73.1,13,0.441,0.443,0,organic,6.97,0.531,1.88,0.173,0.398,0.776,0,0.1,0.773,0,0,0,5,9,27.0,4,3,18,3738.07,0.783,0,0,3539.87,31,0.164,1,1,0,0,1,1,0,4,0.539,0.537,0.424,medium,medium,medium,active_monitoring,targeted_input_topup,1,Main drivers: delayed planting; low input access; repayment stress; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US000074,2024-25,2025-03,OH,Franklin,Heartland,R01,OH FSA State Office,Franklin County FSA Office,41.2935,-83.1717,corporation,145.8,hay,,108.1,0,1,0,0,3.5,tons/acre,3.66,0.342,1,0.36,31.9,16.6,80.5,14,0.365,0.335,0,organic,6.13,0.399,3.45,0.479,0.784,0.632,0,0.04,0.652,0,0,0,4,2,11.0,3,34,12,5640.16,0.767,0,0,5094.54,26,0.166,0,1,0,0,0,0,0,1,0.433,0.293,0.275,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US000075,2024-25,2024-12,MO,Jasper,Heartland,R01,MO FSA State Office,Jasper County FSA Office,38.4116,-93.584,family_farm,131.7,soybeans,,80.9,1,0,0,0,42.9,bu/acre,44.92,0.339,0,0.53,28.4,-5.1,72.9,7,0.375,0.274,0,sandy clay,6.13,0.557,2.41,0.127,0.69,0.612,0,0.05,0.582,0,1,0,5,0,22.6,1,45,9,4604.16,0.754,0,0,4441.04,0,0.136,1,0,0,1,0,0,0,2,0.432,0.21,0.284,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress; low input access.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US000076,2024-25,2025-02,MO,Greene,Heartland,R01,MO FSA State Office,Greene County FSA Office,39.3694,-92.7249,individual,596.5,soybeans,,432.2,0,1,1,0,44.06,bu/acre,46.02,0.26,0,0.36,34.5,3.8,56.3,11,0.355,0.054,0,sandy clay,5.59,0.474,4.03,0.162,0.591,0.676,0,0.03,0.695,0,0,0,0,3,68.3,2,62,2,28135.57,0.711,0,0,15811.55,13,0.181,0,0,0,0,0,0,0,0,0.256,0.289,0.183,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
